Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,
Biblioteca digital de Mapas,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de la consulta: 19/07/2023 18:46:33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
upc,titulo,titulo_ing,url,entidad,formatos,clvcarta,datum,edicion,coordenadas,escala,cobertura,serie,resolucion,tipofoto,vuelo,iin,sensor,indice_esp,satelite,resolucion_sat,restriccion,fecha_toma,unidad_edo,contacto
702825317065,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina",/app/biblioteca/ficha.html?upc=702825317065, San Luis Potosí, SHP 447.33KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310202,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina",/app/biblioteca/ficha.html?upc=702825310202, Nuevo León, SHP 5.58MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825276782,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ayometla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ayometla",/app/biblioteca/ficha.html?upc=702825276782, Tlaxcala, SHP 715.63KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274719,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Cuixtla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Cuixtla",/app/biblioteca/ficha.html?upc=702825274719, Oaxaca, SHP 536.57KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312893,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ixtepeji","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ixtepeji",/app/biblioteca/ficha.html?upc=702825312893, Oaxaca, SHP 143.01KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312909,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Juquila","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Juquila",/app/biblioteca/ficha.html?upc=702825312909, Oaxaca, SHP 201.57KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312916,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Lachatao","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Lachatao",/app/biblioteca/ficha.html?upc=702825312916, Oaxaca, SHP 132.44KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274726,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Mechoacán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Mechoacán",/app/biblioteca/ficha.html?upc=702825274726, Oaxaca, SHP 520.12KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274740,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Minas","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Minas",/app/biblioteca/ficha.html?upc=702825274740, Oaxaca, SHP 592.24KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312930,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Quiané","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Quiané",/app/biblioteca/ficha.html?upc=702825312930, Oaxaca, SHP 113.72KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273354,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Quioquitani","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Quioquitani",/app/biblioteca/ficha.html?upc=702825273354, Oaxaca, SHP 444.67KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312947,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Tayata","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Tayata",/app/biblioteca/ficha.html?upc=702825312947, Oaxaca, SHP 74.98KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312954,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ticuá","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Ticuá",/app/biblioteca/ficha.html?upc=702825312954, Oaxaca, SHP 143.78KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275310,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Tlaltempan","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Tlaltempan",/app/biblioteca/ficha.html?upc=702825275310, Puebla, SHP 491.99KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312961,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Yosonotú","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Yosonotú",/app/biblioteca/ficha.html?upc=702825312961, Oaxaca, SHP 83.42KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274757,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Zapoquila","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Catarina Zapoquila",/app/biblioteca/ficha.html?upc=702825274757, Oaxaca, SHP 484.68KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299675,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Clara","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Clara",/app/biblioteca/ficha.html?upc=702825299675, Durango, SHP 647.07KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825317966,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz",/app/biblioteca/ficha.html?upc=702825317966, Sonora, SHP 475.64KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312978,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Acatepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Acatepec",/app/biblioteca/ficha.html?upc=702825312978, Oaxaca, SHP 70.43KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274764,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Amilpas","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Amilpas",/app/biblioteca/ficha.html?upc=702825274764, Oaxaca, SHP 687.47KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825274771,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz de Bravo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz de Bravo",/app/biblioteca/ficha.html?upc=702825274771, Oaxaca, SHP 442.41KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825303006,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz de Juventino Rosas","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz de Juventino Rosas",/app/biblioteca/ficha.html?upc=702825303006, Guanajuato, SHP 1.39MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312985,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Itundujia","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Itundujia",/app/biblioteca/ficha.html?upc=702825312985, Oaxaca, SHP 114.80KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312992,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Mixtepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Mixtepec",/app/biblioteca/ficha.html?upc=702825312992, Oaxaca, SHP 88.67KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313005,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Nundaco","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Nundaco",/app/biblioteca/ficha.html?upc=702825313005, Oaxaca, SHP 63.80KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313012,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Papalutla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Papalutla",/app/biblioteca/ficha.html?upc=702825313012, Oaxaca, SHP 79.37KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825319021,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Quilehtla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Quilehtla",/app/biblioteca/ficha.html?upc=702825319021, Tlaxcala, SHP 535.83KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313029,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tacache de Mina","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tacache de Mina",/app/biblioteca/ficha.html?upc=702825313029, Oaxaca, SHP 126.70KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313036,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tacahua","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tacahua",/app/biblioteca/ficha.html?upc=702825313036, Oaxaca, SHP 71.42KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313043,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tayata","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tayata",/app/biblioteca/ficha.html?upc=702825313043, Oaxaca, SHP 52.12KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825318871,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tlaxcala","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Tlaxcala",/app/biblioteca/ficha.html?upc=702825318871, Tlaxcala, SHP 1.34MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313050,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Xitla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Xitla",/app/biblioteca/ficha.html?upc=702825313050, Oaxaca, SHP 199.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313067,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Xoxocotlán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Xoxocotlán",/app/biblioteca/ficha.html?upc=702825313067, Oaxaca, SHP 1.99MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313074,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Zenzontepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Cruz Zenzontepec",/app/biblioteca/ficha.html?upc=702825313074, Oaxaca, SHP 88.46KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825321635,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Elena","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Elena",/app/biblioteca/ficha.html?upc=702825321635, Yucatán, SHP 504.69KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313081,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Gertrudis","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Gertrudis",/app/biblioteca/ficha.html?upc=702825313081, Oaxaca, SHP 117.99KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315832,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés Ahuatempan","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés Ahuatempan",/app/biblioteca/ficha.html?upc=702825315832, Puebla, SHP 623.73KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825314484,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés de Zaragoza","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés de Zaragoza",/app/biblioteca/ficha.html?upc=702825314484, Oaxaca, SHP 454.23KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313098,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés del Monte","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés del Monte",/app/biblioteca/ficha.html?upc=702825313098, Oaxaca, SHP 87.21KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272500,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés Yatzeche","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Inés Yatzeche",/app/biblioteca/ficha.html?upc=702825272500, Oaxaca, SHP 435.21KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298876,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel",/app/biblioteca/ficha.html?upc=702825298876, Chihuahua, SHP 568.50KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315849,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel Cholula","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel Cholula",/app/biblioteca/ficha.html?upc=702825315849, Puebla, SHP 506.28KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825276799,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel Xiloxoxtla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Isabel Xiloxoxtla",/app/biblioteca/ficha.html?upc=702825276799, Tlaxcala, SHP 673.38KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275150,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía del Camino","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía del Camino",/app/biblioteca/ficha.html?upc=702825275150, Oaxaca, SHP 1.24MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313104,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Miahuatlán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Miahuatlán",/app/biblioteca/ficha.html?upc=702825313104, Oaxaca, SHP 183.73KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313111,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Monteverde","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Monteverde",/app/biblioteca/ficha.html?upc=702825313111, Oaxaca, SHP 91.11KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272524,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Ocotlán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Lucía Ocotlán",/app/biblioteca/ficha.html?upc=702825272524, Oaxaca, SHP 515.06KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273286,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Magdalena Jicotlán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa Magdalena Jicotlán",/app/biblioteca/ficha.html?upc=702825273286, Oaxaca, SHP 454.68KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313128,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Alotepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Alotepec",/app/biblioteca/ficha.html?upc=702825313128, Oaxaca, SHP 70.05KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313135,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Apazco","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Apazco",/app/biblioteca/ficha.html?upc=702825313135, Oaxaca, SHP 117.64KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313173,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Atzompa","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Atzompa",/app/biblioteca/ficha.html?upc=702825313173, Oaxaca, SHP 1.01MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272562,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Camotlán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Camotlán",/app/biblioteca/ficha.html?upc=702825272562, Oaxaca, SHP 476.86KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313197,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chachoápam","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chachoápam",/app/biblioteca/ficha.html?upc=702825313197, Oaxaca, SHP 432.22KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313210,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chilchotla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chilchotla",/app/biblioteca/ficha.html?upc=702825313210, Oaxaca, SHP 473.25KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313227,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chimalapa","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Chimalapa",/app/biblioteca/ficha.html?upc=702825313227, Oaxaca, SHP 481.04KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313180,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Colotepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Colotepec",/app/biblioteca/ficha.html?upc=702825313180, Oaxaca, SHP 889.33KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272586,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Cortijo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Cortijo",/app/biblioteca/ficha.html?upc=702825272586, Oaxaca, SHP 443.76KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272593,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Coyotepec","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María Coyotepec",/app/biblioteca/ficha.html?upc=702825272593, Oaxaca, SHP 481.84KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322519,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María de la Paz","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María de la Paz",/app/biblioteca/ficha.html?upc=702825322519, Zacatecas, SHP 124.35KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825306472,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María de los Ángeles","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María de los Ángeles",/app/biblioteca/ficha.html?upc=702825306472, Jalisco, SHP 565.74KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309732,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María del Oro","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Santa María del Oro",/app/biblioteca/ficha.html?upc=702825309732, Nayarit, SHP 573.77KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
